date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-08-02,LM-ATM-013,World Trade Center,humid,None,134,49,29
2023-08-02,LM-ATM-014,Brookfield Place,humid,None,112,40,21
2023-08-02,LM-ATM-015,Bowling Green,humid,None,91,42,22
2023-08-02,LM-ATM-016,Staten Ferry Terminal,humid,None,67,51,28
2023-08-02,LM-ATM-017,Essex Market,humid,None,79,33,23
2023-08-02,LM-ATM-018,Houston Street,humid,None,87,39,26
2023-08-02,LM-ATM-019,Delancey Street,humid,None,67,36,20
2023-08-02,LM-ATM-020,Pier 17,humid,None,63,50,31
2023-08-03,LM-ATM-001,Battery Park,cloudy,None,70,44,24
2023-08-03,LM-ATM-002,Wall Street,cloudy,None,140,31,15
2023-08-03,LM-ATM-003,Broad Street,cloudy,None,114,39,17
2023-08-03,LM-ATM-004,Fulton Center,cloudy,None,135,52,29
2023-08-03,LM-ATM-005,South Street Seaport,cloudy,None,90,61,34
2023-08-03,LM-ATM-006,Tribeca,cloudy,None,83,32,16
2023-08-03,LM-ATM-007,City Hall,cloudy,None,98,39,17
2023-08-03,LM-ATM-008,Chinatown,cloudy,None,95,50,31
2023-08-03,LM-ATM-009,Little Italy,cloudy,None,91,49,32
2023-08-03,LM-ATM-010,SoHo Broadway,cloudy,None,91,60,40
2023-08-03,LM-ATM-011,NoLiTa,cloudy,None,76,49,30
2023-08-03,LM-ATM-012,Canal Street,cloudy,None,103,54,32
2023-08-03,LM-ATM-013,World Trade Center,cloudy,None,125,49,21
2023-08-03,LM-ATM-014,Brookfield Place,cloudy,None,153,56,32
2023-08-03,LM-ATM-015,Bowling Green,cloudy,None,94,47,23
2023-08-03,LM-ATM-016,Staten Ferry Terminal,cloudy,None,81,53,33
2023-08-03,LM-ATM-017,Essex Market,cloudy,None,86,39,26
2023-08-03,LM-ATM-018,Houston Street,cloudy,None,86,46,27
2023-08-03,LM-ATM-019,Delancey Street,cloudy,None,89,47,24
2023-08-03,LM-ATM-020,Pier 17,cloudy,None,66,49,32
2023-08-04,LM-ATM-001,Battery Park,clear,None,74,44,25
2023-08-04,LM-ATM-002,Wall Street,clear,None,159,32,19
2023-08-04,LM-ATM-003,Broad Street,clear,None,128,31,15
2023-08-04,LM-ATM-004,Fulton Center,clear,None,136,53,32
2023-08-04,LM-ATM-005,South Street Seaport,clear,None,82,56,36
2023-08-04,LM-ATM-006,Tribeca,clear,None,93,37,21
2023-08-04,LM-ATM-007,City Hall,clear,None,92,34,20
2023-08-04,LM-ATM-008,Chinatown,clear,None,97,47,29
2023-08-04,LM-ATM-009,Little Italy,clear,None,92,53,32
2023-08-04,LM-ATM-010,SoHo Broadway,clear,None,105,70,50
2023-08-04,LM-ATM-011,NoLiTa,clear,None,60,39,23
2023-08-04,LM-ATM-012,Canal Street,clear,None,107,50,31
2023-08-04,LM-ATM-013,World Trade Center,clear,None,118,44,25
2023-08-04,LM-ATM-014,Brookfield Place,clear,None,118,44,26
2023-08-04,LM-ATM-015,Bowling Green,clear,None,88,38,20
2023-08-04,LM-ATM-016,Staten Ferry Terminal,clear,None,93,59,35
2023-08-04,LM-ATM-017,Essex Market,clear,None,85,44,25
2023-08-04,LM-ATM-018,Houston Street,clear,None,85,45,31
2023-08-04,LM-ATM-019,Delancey Street,clear,None,66,37,21
2023-08-04,LM-ATM-020,Pier 17,clear,None,90,61,43
2023-08-05,LM-ATM-001,Battery Park,humid,None,70,50,29
2023-08-05,LM-ATM-002,Wall Street,humid,None,105,31,15
2023-08-05,LM-ATM-003,Broad Street,humid,None,89,28,13
2023-08-05,LM-ATM-004,Fulton Center,humid,None,116,61,33
2023-08-05,LM-ATM-005,South Street Seaport,humid,None,88,69,43
2023-08-05,LM-ATM-006,Tribeca,humid,None,85,38,17
2023-08-05,LM-ATM-007,City Hall,humid,None,78,39,23
2023-08-05,LM-ATM-008,Chinatown,humid,None,65,44,22
2023-08-05,LM-ATM-009,Little Italy,humid,None,54,32,19
2023-08-05,LM-ATM-010,SoHo Broadway,humid,None,94,67,48
2023-08-05,LM-ATM-011,NoLiTa,humid,None,66,49,28
2023-08-05,LM-ATM-012,Canal Street,humid,None,74,50,25
2023-08-05,LM-ATM-013,World Trade Center,humid,None,117,49,26
2023-08-05,LM-ATM-014,Brookfield Place,humid,None,99,37,20
2023-08-05,LM-ATM-015,Bowling Green,humid,None,79,42,23
2023-08-05,LM-ATM-016,Staten Ferry Terminal,humid,None,66,48,27
2023-08-05,LM-ATM-017,Essex Market,humid,None,74,45,28
2023-08-05,LM-ATM-018,Houston Street,humid,None,83,51,30
2023-08-05,LM-ATM-019,Delancey Street,humid,None,67,40,23
2023-08-05,LM-ATM-020,Pier 17,humid,None,69,63,40
2023-08-06,LM-ATM-001,Battery Park,clear,None,72,59,31
2023-08-06,LM-ATM-002,Wall Street,clear,None,112,35,16
2023-08-06,LM-ATM-003,Broad Street,clear,None,101,35,18
2023-08-06,LM-ATM-004,Fulton Center,clear,None,106,52,29
2023-08-06,LM-ATM-005,South Street Seaport,clear,None,94,70,40
2023-08-06,LM-ATM-006,Tribeca,clear,None,79,36,18
2023-08-06,LM-ATM-007,City Hall,clear,None,106,39,24
2023-08-06,LM-ATM-008,Chinatown,clear,None,72,44,28
2023-08-06,LM-ATM-009,Little Italy,clear,None,93,56,35
2023-08-06,LM-ATM-010,SoHo Broadway,clear,None,89,63,38
2023-08-06,LM-ATM-011,NoLiTa,clear,None,79,63,38
2023-08-06,LM-ATM-012,Canal Street,clear,None,80,43,26
2023-08-06,LM-ATM-013,World Trade Center,clear,None,97,42,23
2023-08-06,LM-ATM-014,Brookfield Place,clear,None,113,41,24
2023-08-06,LM-ATM-015,Bowling Green,clear,None,91,45,23
2023-08-06,LM-ATM-016,Staten Ferry Terminal,clear,None,73,58,35
2023-08-06,LM-ATM-017,Essex Market,clear,None,86,53,28
2023-08-06,LM-ATM-018,Houston Street,clear,None,67,46,24
2023-08-06,LM-ATM-019,Delancey Street,clear,None,75,49,23
2023-08-06,LM-ATM-020,Pier 17,clear,None,74,59,38
2023-08-07,LM-ATM-001,Battery Park,clear,None,92,54,33
2023-08-07,LM-ATM-002,Wall Street,clear,None,134,33,19
2023-08-07,LM-ATM-003,Broad Street,clear,None,173,39,20
2023-08-07,LM-ATM-004,Fulton Center,clear,None,105,36,23
2023-08-07,LM-ATM-005,South Street Seaport,clear,None,93,62,41
2023-08-07,LM-ATM-006,Tribeca,clear,None,107,41,19
2023-08-07,LM-ATM-007,City Hall,clear,None,103,39,23
2023-08-07,LM-ATM-008,Chinatown,clear,None,100,55,27
2023-08-07,LM-ATM-009,Little Italy,clear,None,88,61,35
2023-08-07,LM-ATM-010,SoHo Broadway,clear,None,92,70,47
2023-08-07,LM-ATM-011,NoLiTa,clear,None,68,42,23
2023-08-07,LM-ATM-012,Canal Street,clear,None,106,53,32
2023-08-07,LM-ATM-013,World Trade Center,clear,None,142,54,33
2023-08-07,LM-ATM-014,Brookfield Place,clear,None,133,53,25
2023-08-07,LM-ATM-015,Bowling Green,clear,None,102,43,22
2023-08-07,LM-ATM-016,Staten Ferry Terminal,clear,None,71,54,29
2023-08-07,LM-ATM-017,Essex Market,clear,None,82,41,25
2023-08-07,LM-ATM-018,Houston Street,clear,None,104,53,32
2023-08-07,LM-ATM-019,Delancey Street,clear,None,98,52,28
2023-08-07,LM-ATM-020,Pier 17,clear,None,79,56,34
2023-08-08,LM-ATM-001,Battery Park,rain,None,66,45,23
2023-08-08,LM-ATM-002,Wall Street,rain,None,96,24,12
2023-08-08,LM-ATM-003,Broad Street,rain,None,113,33,15
2023-08-08,LM-ATM-004,Fulton Center,rain,None,91,37,23
2023-08-08,LM-ATM-005,South Street Seaport,rain,None,76,47,30
2023-08-08,LM-ATM-006,Tribeca,rain,None,73,34,16
2023-08-08,LM-ATM-007,City Hall,rain,None,98,34,17
2023-08-08,LM-ATM-008,Chinatown,rain,None,90,45,27
2023-08-08,LM-ATM-009,Little Italy,rain,None,67,40,24
2023-08-08,LM-ATM-010,SoHo Broadway,rain,None,83,50,35
2023-08-08,LM-ATM-011,NoLiTa,rain,None,45,24,16
2023-08-08,LM-ATM-012,Canal Street,rain,None,80,38,24
2023-08-08,LM-ATM-013,World Trade Center,rain,None,127,43,21
2023-08-08,LM-ATM-014,Brookfield Place,rain,None,101,32,19
2023-08-08,LM-ATM-015,Bowling Green,rain,None,72,30,15
2023-08-08,LM-ATM-016,Staten Ferry Terminal,rain,None,55,33,22
2023-08-08,LM-ATM-017,Essex Market,rain,None,64,30,19
2023-08-08,LM-ATM-018,Houston Street,rain,None,74,45,28
2023-08-08,LM-ATM-019,Delancey Street,rain,None,60,35,21
2023-08-08,LM-ATM-020,Pier 17,rain,None,62,50,33
2023-08-09,LM-ATM-001,Battery Park,clear,None,78,42,26
2023-08-09,LM-ATM-002,Wall Street,clear,None,189,39,21
2023-08-09,LM-ATM-003,Broad Street,clear,None,132,31,18
2023-08-09,LM-ATM-004,Fulton Center,clear,None,131,57,29
2023-08-09,LM-ATM-005,South Street Seaport,clear,None,106,70,43
2023-08-09,LM-ATM-006,Tribeca,clear,None,87,34,18
2023-08-09,LM-ATM-007,City Hall,clear,None,108,49,23
2023-08-09,LM-ATM-008,Chinatown,clear,None,109,54,31
2023-08-09,LM-ATM-009,Little Italy,clear,None,85,45,31
2023-08-09,LM-ATM-010,SoHo Broadway,clear,None,82,59,42
2023-08-09,LM-ATM-011,NoLiTa,clear,None,91,57,30
2023-08-09,LM-ATM-012,Canal Street,clear,None,106,54,29
2023-08-09,LM-ATM-013,World Trade Center,clear,None,149,56,35
2023-08-09,LM-ATM-014,Brookfield Place,clear,None,144,43,29
2023-08-09,LM-ATM-015,Bowling Green,clear,None,97,38,27
2023-08-09,LM-ATM-016,Staten Ferry Terminal,clear,None,72,50,29
2023-08-09,LM-ATM-017,Essex Market,clear,None,99,45,30
2023-08-09,LM-ATM-018,Houston Street,clear,None,92,58,29
2023-08-09,LM-ATM-019,Delancey Street,clear,None,83,40,26
2023-08-09,LM-ATM-020,Pier 17,clear,None,68,50,31
2023-08-10,LM-ATM-001,Battery Park,rain,None,67,42,25
2023-08-10,LM-ATM-002,Wall Street,rain,None,113,28,13
2023-08-10,LM-ATM-003,Broad Street,rain,None,107,32,14
2023-08-10,LM-ATM-004,Fulton Center,rain,None,122,57,31
2023-08-10,LM-ATM-005,South Street Seaport,rain,None,75,53,33
2023-08-10,LM-ATM-006,Tribeca,rain,None,82,27,17
2023-08-10,LM-ATM-007,City Hall,rain,None,74,25,17
2023-08-10,LM-ATM-008,Chinatown,rain,None,97,50,27
2023-08-10,LM-ATM-009,Little Italy,rain,None,62,35,22
2023-08-10,LM-ATM-010,SoHo Broadway,rain,None,67,44,29
2023-08-10,LM-ATM-011,NoLiTa,rain,None,51,35,17
2023-08-10,LM-ATM-012,Canal Street,rain,None,86,47,27
2023-08-10,LM-ATM-013,World Trade Center,rain,None,145,44,28
2023-08-10,LM-ATM-014,Brookfield Place,rain,None,105,35,16
2023-08-10,LM-ATM-015,Bowling Green,rain,None,92,37,19
2023-08-10,LM-ATM-016,Staten Ferry Terminal,rain,None,60,40,27
2023-08-10,LM-ATM-017,Essex Market,rain,None,67,33,21
2023-08-10,LM-ATM-018,Houston Street,rain,None,70,40,25
2023-08-10,LM-ATM-019,Delancey Street,rain,None,67,30,19
2023-08-10,LM-ATM-020,Pier 17,rain,None,50,35,22
2023-08-11,LM-ATM-001,Battery Park,clear,None,87,49,28
2023-08-11,LM-ATM-002,Wall Street,clear,None,174,29,18
2023-08-11,LM-ATM-003,Broad Street,clear,None,140,41,18
2023-08-11,LM-ATM-004,Fulton Center,clear,None,125,47,28
2023-08-11,LM-ATM-005,South Street Seaport,clear,None,86,57,36
2023-08-11,LM-ATM-006,Tribeca,clear,None,101,42,19
2023-08-11,LM-ATM-007,City Hall,clear,None,85,34,20
2023-08-11,LM-ATM-008,Chinatown,clear,None,88,47,27
2023-08-11,LM-ATM-009,Little Italy,clear,None,56,39,24
2023-08-11,LM-ATM-010,SoHo Broadway,clear,None,89,62,39
2023-08-11,LM-ATM-011,NoLiTa,clear,None,71,44,26
2023-08-11,LM-ATM-012,Canal Street,clear,None,104,52,31
2023-08-11,LM-ATM-013,World Trade Center,clear,None,142,61,30
2023-08-11,LM-ATM-014,Brookfield Place,clear,None,141,46,24
2023-08-11,LM-ATM-015,Bowling Green,clear,None,114,46,25
2023-08-11,LM-ATM-016,Staten Ferry Terminal,clear,None,89,60,38
2023-08-11,LM-ATM-017,Essex Market,clear,None,93,46,29
2023-08-11,LM-ATM-018,Houston Street,clear,None,101,51,35
2023-08-11,LM-ATM-019,Delancey Street,clear,None,67,40,22
2023-08-11,LM-ATM-020,Pier 17,clear,None,81,68,44
2023-08-12,LM-ATM-001,Battery Park,rain,None,59,43,24
2023-08-12,LM-ATM-002,Wall Street,rain,None,111,36,13
2023-08-12,LM-ATM-003,Broad Street,rain,None,97,27,14
2023-08-12,LM-ATM-004,Fulton Center,rain,None,114,54,31
2023-08-12,LM-ATM-005,South Street Seaport,rain,None,65,55,34
2023-08-12,LM-ATM-006,Tribeca,rain,None,76,34,15
2023-08-12,LM-ATM-007,City Hall,rain,None,72,39,17
2023-08-12,LM-ATM-008,Chinatown,rain,None,59,36,21
2023-08-12,LM-ATM-009,Little Italy,rain,None,53,37,22
2023-08-12,LM-ATM-010,SoHo Broadway,rain,None,75,60,36
2023-08-12,LM-ATM-011,NoLiTa,rain,None,58,44,26
2023-08-12,LM-ATM-012,Canal Street,rain,None,75,49,25
2023-08-12,LM-ATM-013,World Trade Center,rain,None,96,43,25
2023-08-12,LM-ATM-014,Brookfield Place,rain,None,99,37,25
2023-08-12,LM-ATM-015,Bowling Green,rain,None,78,43,21
2023-08-12,LM-ATM-016,Staten Ferry Terminal,rain,None,50,38,22
2023-08-12,LM-ATM-017,Essex Market,rain,None,66,38,22
2023-08-12,LM-ATM-018,Houston Street,rain,None,67,45,28
2023-08-12,LM-ATM-019,Delancey Street,rain,None,73,43,24
2023-08-12,LM-ATM-020,Pier 17,rain,None,64,58,39
2023-08-13,LM-ATM-001,Battery Park,clear,None,65,49,27
2023-08-13,LM-ATM-002,Wall Street,clear,None,119,31,14
2023-08-13,LM-ATM-003,Broad Street,clear,None,94,32,16
2023-08-13,LM-ATM-004,Fulton Center,clear,None,91,50,28
2023-08-13,LM-ATM-005,South Street Seaport,clear,None,85,68,37
2023-08-13,LM-ATM-006,Tribeca,clear,None,94,39,21
2023-08-13,LM-ATM-007,City Hall,clear,None,90,41,21
2023-08-13,LM-ATM-008,Chinatown,clear,None,104,64,33
2023-08-13,LM-ATM-009,Little Italy,clear,None,79,54,30
2023-08-13,LM-ATM-010,SoHo Broadway,clear,None,84,76,46
2023-08-13,LM-ATM-011,NoLiTa,clear,None,76,55,34
2023-08-13,LM-ATM-012,Canal Street,clear,None,102,62,33
2023-08-13,LM-ATM-013,World Trade Center,clear,None,90,44,23
2023-08-13,LM-ATM-014,Brookfield Place,clear,None,111,45,25
2023-08-13,LM-ATM-015,Bowling Green,clear,None,84,52,26
2023-08-13,LM-ATM-016,Staten Ferry Terminal,clear,None,88,65,39
2023-08-13,LM-ATM-017,Essex Market,clear,None,74,37,23
2023-08-13,LM-ATM-018,Houston Street,clear,None,72,49,29
2023-08-13,LM-ATM-019,Delancey Street,clear,None,64,39,22
2023-08-13,LM-ATM-020,Pier 17,clear,None,80,81,49
2023-08-14,LM-ATM-001,Battery Park,clear,None,94,52,35
2023-08-14,LM-ATM-002,Wall Street,clear,None,152,33,13
2023-08-14,LM-ATM-003,Broad Street,clear,None,155,35,18
2023-08-14,LM-ATM-004,Fulton Center,clear,None,122,56,28
2023-08-14,LM-ATM-005,South Street Seaport,clear,None,95,54,35
2023-08-14,LM-ATM-006,Tribeca,clear,None,108,42,21
2023-08-14,LM-ATM-007,City Hall,clear,None,120,40,25
2023-08-14,LM-ATM-008,Chinatown,clear,None,101,49,25
2023-08-14,LM-ATM-009,Little Italy,clear,None,91,54,34
2023-08-14,LM-ATM-010,SoHo Broadway,clear,None,94,64,47
2023-08-14,LM-ATM-011,NoLiTa,clear,None,74,54,29
2023-08-14,LM-ATM-012,Canal Street,clear,None,114,57,37
2023-08-14,LM-ATM-013,World Trade Center,clear,None,136,50,31
2023-08-14,LM-ATM-014,Brookfield Place,clear,None,121,45,27
2023-08-14,LM-ATM-015,Bowling Green,clear,None,103,40,23
2023-08-14,LM-ATM-016,Staten Ferry Terminal,clear,None,81,52,32
2023-08-14,LM-ATM-017,Essex Market,clear,None,75,46,21
2023-08-14,LM-ATM-018,Houston Street,clear,None,78,42,25
2023-08-14,LM-ATM-019,Delancey Street,clear,None,78,43,25
2023-08-14,LM-ATM-020,Pier 17,clear,None,77,56,37
2023-08-15,LM-ATM-001,Battery Park,clear,None,71,48,27
2023-08-15,LM-ATM-002,Wall Street,clear,None,151,37,14
2023-08-15,LM-ATM-003,Broad Street,clear,None,150,35,17
2023-08-15,LM-ATM-004,Fulton Center,clear,None,124,52,30
2023-08-15,LM-ATM-005,South Street Seaport,clear,None,83,45,33
2023-08-15,LM-ATM-006,Tribeca,clear,None,81,31,18
2023-08-15,LM-ATM-007,City Hall,clear,None,124,49,27
2023-08-15,LM-ATM-008,Chinatown,clear,None,113,64,31
2023-08-15,LM-ATM-009,Little Italy,clear,None,67,43,27
2023-08-15,LM-ATM-010,SoHo Broadway,clear,None,94,63,46
2023-08-15,LM-ATM-011,NoLiTa,clear,None,87,67,36
2023-08-15,LM-ATM-012,Canal Street,clear,None,104,57,33
2023-08-15,LM-ATM-013,World Trade Center,clear,None,160,57,27
2023-08-15,LM-ATM-014,Brookfield Place,clear,None,131,39,24
2023-08-15,LM-ATM-015,Bowling Green,clear,None,112,47,23
2023-08-15,LM-ATM-016,Staten Ferry Terminal,clear,None,83,52,32
2023-08-15,LM-ATM-017,Essex Market,clear,None,72,45,24
2023-08-15,LM-ATM-018,Houston Street,clear,None,79,47,29
2023-08-15,LM-ATM-019,Delancey Street,clear,None,94,48,29
2023-08-15,LM-ATM-020,Pier 17,clear,None,77,62,40
2023-08-16,LM-ATM-001,Battery Park,humid,None,73,41,25
2023-08-16,LM-ATM-002,Wall Street,humid,None,110,30,13
2023-08-16,LM-ATM-003,Broad Street,humid,None,136,37,16
2023-08-16,LM-ATM-004,Fulton Center,humid,None,125,53,30
2023-08-16,LM-ATM-005,South Street Seaport,humid,None,76,53,32
2023-08-16,LM-ATM-006,Tribeca,humid,None,71,26,13
2023-08-16,LM-ATM-007,City Hall,humid,None,90,35,18
2023-08-16,LM-ATM-008,Chinatown,humid,None,75,41,23
2023-08-16,LM-ATM-009,Little Italy,humid,None,63,40,22
2023-08-16,LM-ATM-010,SoHo Broadway,humid,None,80,53,34
2023-08-16,LM-ATM-011,NoLiTa,humid,None,58,38,20
2023-08-16,LM-ATM-012,Canal Street,humid,None,80,42,28
2023-08-16,LM-ATM-013,World Trade Center,humid,None,122,37,24
2023-08-16,LM-ATM-014,Brookfield Place,humid,None,125,51,27
2023-08-16,LM-ATM-015,Bowling Green,humid,None,82,34,16
2023-08-16,LM-ATM-016,Staten Ferry Terminal,humid,None,89,49,33
2023-08-16,LM-ATM-017,Essex Market,humid,None,90,39,25
2023-08-16,LM-ATM-018,Houston Street,humid,None,68,41,27
2023-08-16,LM-ATM-019,Delancey Street,humid,None,76,41,23
2023-08-16,LM-ATM-020,Pier 17,humid,None,62,45,32
2023-08-17,LM-ATM-001,Battery Park,humid,None,80,53,26
2023-08-17,LM-ATM-002,Wall Street,humid,None,140,30,18
2023-08-17,LM-ATM-003,Broad Street,humid,None,115,33,19
2023-08-17,LM-ATM-004,Fulton Center,humid,None,109,41,27
2023-08-17,LM-ATM-005,South Street Seaport,humid,None,82,54,32
2023-08-17,LM-ATM-006,Tribeca,humid,None,84,28,13
2023-08-17,LM-ATM-007,City Hall,humid,None,91,39,17
2023-08-17,LM-ATM-008,Chinatown,humid,None,99,55,30
2023-08-17,LM-ATM-009,Little Italy,humid,None,85,56,32
2023-08-17,LM-ATM-010,SoHo Broadway,humid,None,73,58,36
2023-08-17,LM-ATM-011,NoLiTa,humid,None,69,36,25
2023-08-17,LM-ATM-012,Canal Street,humid,None,98,44,31
2023-08-17,LM-ATM-013,World Trade Center,humid,None,148,43,26
2023-08-17,LM-ATM-014,Brookfield Place,humid,None,152,51,24
2023-08-17,LM-ATM-015,Bowling Green,humid,None,125,54,28
2023-08-17,LM-ATM-016,Staten Ferry Terminal,humid,None,70,47,27
2023-08-17,LM-ATM-017,Essex Market,humid,None,68,28,16
2023-08-17,LM-ATM-018,Houston Street,humid,None,95,50,28
2023-08-17,LM-ATM-019,Delancey Street,humid,None,66,36,19
2023-08-17,LM-ATM-020,Pier 17,humid,None,68,55,33
2023-08-18,LM-ATM-001,Battery Park,humid,None,92,53,32
2023-08-18,LM-ATM-002,Wall Street,humid,None,148,36,17
2023-08-18,LM-ATM-003,Broad Street,humid,None,149,35,22
2023-08-18,LM-ATM-004,Fulton Center,humid,None,127,56,30
2023-08-18,LM-ATM-005,South Street Seaport,humid,None,78,48,34
2023-08-18,LM-ATM-006,Tribeca,humid,None,96,32,19
2023-08-18,LM-ATM-007,City Hall,humid,None,94,28,19
2023-08-18,LM-ATM-008,Chinatown,humid,None,99,48,24
2023-08-18,LM-ATM-009,Little Italy,humid,None,60,40,24
2023-08-18,LM-ATM-010,SoHo Broadway,humid,None,89,63,43
2023-08-18,LM-ATM-011,NoLiTa,humid,None,67,37,24
2023-08-18,LM-ATM-012,Canal Street,humid,None,99,48,28
2023-08-18,LM-ATM-013,World Trade Center,humid,None,153,56,34
2023-08-18,LM-ATM-014,Brookfield Place,humid,None,127,41,24
2023-08-18,LM-ATM-015,Bowling Green,humid,None,102,45,23
2023-08-18,LM-ATM-016,Staten Ferry Terminal,humid,None,82,52,33
2023-08-18,LM-ATM-017,Essex Market,humid,None,83,36,18
2023-08-18,LM-ATM-018,Houston Street,humid,None,101,48,31
2023-08-18,LM-ATM-019,Delancey Street,humid,None,74,47,24
2023-08-18,LM-ATM-020,Pier 17,humid,None,52,40,29
2023-08-19,LM-ATM-001,Battery Park,humid,None,58,39,23
2023-08-19,LM-ATM-002,Wall Street,humid,None,109,31,14
2023-08-19,LM-ATM-003,Broad Street,humid,None,107,32,13
2023-08-19,LM-ATM-004,Fulton Center,humid,None,114,57,29
2023-08-19,LM-ATM-005,South Street Seaport,humid,None,67,54,30
2023-08-19,LM-ATM-006,Tribeca,humid,None,74,36,16
2023-08-19,LM-ATM-007,City Hall,humid,None,74,33,16
2023-08-19,LM-ATM-008,Chinatown,humid,None,82,40,29
2023-08-19,LM-ATM-009,Little Italy,humid,None,62,51,28
2023-08-19,LM-ATM-010,SoHo Broadway,humid,None,76,66,39
2023-08-19,LM-ATM-011,NoLiTa,humid,None,68,44,29
2023-08-19,LM-ATM-012,Canal Street,humid,None,83,52,32
2023-08-19,LM-ATM-013,World Trade Center,humid,None,116,49,27
2023-08-19,LM-ATM-014,Brookfield Place,humid,None,114,47,23
2023-08-19,LM-ATM-015,Bowling Green,humid,None,104,49,25
2023-08-19,LM-ATM-016,Staten Ferry Terminal,humid,None,82,59,34
2023-08-19,LM-ATM-017,Essex Market,humid,None,68,47,20
2023-08-19,LM-ATM-018,Houston Street,humid,None,71,48,29
2023-08-19,LM-ATM-019,Delancey Street,humid,None,64,36,21
2023-08-19,LM-ATM-020,Pier 17,humid,None,77,63,42
2023-08-20,LM-ATM-001,Battery Park,humid,None,71,57,27
2023-08-20,LM-ATM-002,Wall Street,humid,None,90,30,14
2023-08-20,LM-ATM-003,Broad Street,humid,None,97,35,14
2023-08-20,LM-ATM-004,Fulton Center,humid,None,111,48,32
2023-08-20,LM-ATM-005,South Street Seaport,humid,None,81,68,40
2023-08-20,LM-ATM-006,Tribeca,humid,None,64,37,16
2023-08-20,LM-ATM-007,City Hall,humid,None,79,36,19
2023-08-20,LM-ATM-008,Chinatown,humid,None,82,42,27
2023-08-20,LM-ATM-009,Little Italy,humid,None,71,49,26
2023-08-20,LM-ATM-010,SoHo Broadway,humid,None,77,70,44
2023-08-20,LM-ATM-011,NoLiTa,humid,None,71,45,28
2023-08-20,LM-ATM-012,Canal Street,humid,None,77,51,28
2023-08-20,LM-ATM-013,World Trade Center,humid,None,106,37,22
2023-08-20,LM-ATM-014,Brookfield Place,humid,None,104,37,23
2023-08-20,LM-ATM-015,Bowling Green,humid,None,79,43,21
2023-08-20,LM-ATM-016,Staten Ferry Terminal,humid,None,72,64,31
2023-08-20,LM-ATM-017,Essex Market,humid,None,75,44,22
2023-08-20,LM-ATM-018,Houston Street,humid,None,75,48,29
2023-08-20,LM-ATM-019,Delancey Street,humid,None,61,37,21
2023-08-20,LM-ATM-020,Pier 17,humid,None,70,61,40
2023-08-21,LM-ATM-001,Battery Park,rain,None,59,30,22
2023-08-21,LM-ATM-002,Wall Street,rain,None,127,33,15
2023-08-21,LM-ATM-003,Broad Street,rain,None,115,36,12
2023-08-21,LM-ATM-004,Fulton Center,rain,None,107,31,25
2023-08-21,LM-ATM-005,South Street Seaport,rain,None,83,51,32
2023-08-21,LM-ATM-006,Tribeca,rain,None,81,28,15
2023-08-21,LM-ATM-007,City Hall,rain,None,99,27,20
2023-08-21,LM-ATM-008,Chinatown,rain,None,78,38,20
2023-08-21,LM-ATM-009,Little Italy,rain,None,52,37,22
2023-08-21,LM-ATM-010,SoHo Broadway,rain,None,65,49,31
2023-08-21,LM-ATM-011,NoLiTa,rain,None,51,30,19
2023-08-21,LM-ATM-012,Canal Street,rain,None,75,38,23
2023-08-21,LM-ATM-013,World Trade Center,rain,None,107,38,20
2023-08-21,LM-ATM-014,Brookfield Place,rain,None,117,41,25
2023-08-21,LM-ATM-015,Bowling Green,rain,None,93,37,22
2023-08-21,LM-ATM-016,Staten Ferry Terminal,rain,None,57,36,20
2023-08-21,LM-ATM-017,Essex Market,rain,None,65,35,17
2023-08-21,LM-ATM-018,Houston Street,rain,None,71,41,23
